XID,Project Name,Configuration,List Item,Price
326299,VTP Blue Waters,"4 BHK Apartment
2.08 Cr - 2.41 Cr",1766 SQ.FT,"₹ 2.41 Cr
i"
326299_phase_1,VTP Earth 1 By VTP Luxe PHASE 2,"2 BHK Apartment
1.3 Cr - 1.44 Cr",777 SQ.FT,₹ 1.3 Cr
326299_phase_1,VTP Earth 1 By VTP Luxe PHASE 2,"2 BHK Apartment
1.3 Cr - 1.44 Cr",861 SQ.FT,₹ 1.44 Cr
326299_phase_1,VTP Earth 1 By VTP Luxe PHASE 2,"3 BHK Apartment
1.82 Cr - 2.1 Cr",1087 SQ.FT,₹ 1.82 Cr
326299_phase_1,VTP Earth 1 By VTP Luxe PHASE 2,"3 BHK Apartment
1.82 Cr - 2.1 Cr",1257 SQ.FT,₹ 2.1 Cr
326299_phase_2,Earth 1 By VTP Luxe Phase 3,"2 BHK Apartment
87 L - 1.11 Cr",673 SQ.FT,"₹ 87.0 L
i"
326299_phase_2,Earth 1 By VTP Luxe Phase 3,"2 BHK Apartment
87 L - 1.11 Cr",727 SQ.FT,"₹ 95.0 L
i"
326299_phase_2,Earth 1 By VTP Luxe Phase 3,"2 BHK Apartment
87 L - 1.11 Cr",736 SQ.FT,"₹ 96.0 L
i"
326299_phase_2,Earth 1 By VTP Luxe Phase 3,"2 BHK Apartment
87 L - 1.11 Cr",776 SQ.FT,"₹ 99.0 L
i"
326299_phase_2,Earth 1 By VTP Luxe Phase 3,"2 BHK Apartment
87 L - 1.11 Cr",810 SQ.FT,"₹ 1.06 Cr
i"
326299_phase_2,Earth 1 By VTP Luxe Phase 3,"2 BHK Apartment
87 L - 1.11 Cr",861 SQ.FT,"₹ 1.11 Cr
i"
326299_phase_2,Earth 1 By VTP Luxe Phase 3,"3 BHK Apartment
1.99 Cr",1446 SQ.FT,"₹ 1.99 Cr
i"
326299_phase_2,Earth 1 By VTP Luxe Phase 3,"4 BHK Duplex
1.85 Cr - 2.37 Cr",1346 SQ.FT,"₹ 1.85 Cr
i"
326299_phase_2,Earth 1 By VTP Luxe Phase 3,"4 BHK Duplex
1.85 Cr - 2.37 Cr",1722 SQ.FT,"₹ 2.37 Cr
i"
326299_phase_2,Earth 1 By VTP Luxe Phase 3,"4 BHK Apartment
2.08 Cr - 2.41 Cr",1534 SQ.FT,"₹ 2.08 Cr
i"
326299_phase_2,Earth 1 By VTP Luxe Phase 3,"4 BHK Apartment
2.08 Cr - 2.41 Cr",1540 SQ.FT,"₹ 2.09 Cr
i"
326299_phase_2,Earth 1 By VTP Luxe Phase 3,"4 BHK Apartment
2.08 Cr - 2.41 Cr",1766 SQ.FT,"₹ 2.41 Cr
i"
326299_phase_3,VTP Leonara Building G,"1 BHK Apartment
40.24 L - 44.36 L",332 SQ.FT,₹ 40.24 L
326299_phase_3,VTP Leonara Building G,"1 BHK Apartment
40.24 L - 44.36 L",335 SQ.FT,₹ 40.61 L
326299_phase_3,VTP Leonara Building G,"1 BHK Apartment
40.24 L - 44.36 L",339 SQ.FT,₹ 41.09 L
326299_phase_3,VTP Leonara Building G,"1 BHK Apartment
40.24 L - 44.36 L",340 SQ.FT,₹ 41.21 L
326299_phase_3,VTP Leonara Building G,"1 BHK Apartment
40.24 L - 44.36 L",342 SQ.FT,₹ 41.45 L
326299_phase_3,VTP Leonara Building G,"1 BHK Apartment
40.24 L - 44.36 L",343 SQ.FT,₹ 41.58 L
326299_phase_3,VTP Leonara Building G,"1 BHK Apartment
40.24 L - 44.36 L",344 SQ.FT,₹ 41.7 L
326299_phase_3,VTP Leonara Building G,"1 BHK Apartment
40.24 L - 44.36 L",345 SQ.FT,₹ 41.82 L
326299_phase_3,VTP Leonara Building G,"1 BHK Apartment
40.24 L - 44.36 L",348 SQ.FT,₹ 42.18 L
326299_phase_3,VTP Leonara Building G,"1 BHK Apartment
40.24 L - 44.36 L",363 SQ.FT,₹ 44.0 L
326299_phase_3,VTP Leonara Building G,"1 BHK Apartment
40.24 L - 44.36 L",366 SQ.FT,₹ 44.36 L
326299_phase_4,VTP Leonara Building B,"2 BHK Apartment
67.61 L - 69.13 L",624 SQ.FT,"₹ 67.61 L
i"
326299_phase_4,VTP Leonara Building B,"2 BHK Apartment
67.61 L - 69.13 L",627 SQ.FT,"₹ 67.94 L
i"
326299_phase_4,VTP Leonara Building B,"2 BHK Apartment
67.61 L - 69.13 L",635 SQ.FT,"₹ 68.8 L
i"
326299_phase_4,VTP Leonara Building B,"2 BHK Apartment
67.61 L - 69.13 L",638 SQ.FT,"₹ 69.13 L
i"
326299_phase_5,VTP Leonara Building C and F,"1 BHK Apartment
30 L - 41 L",345 SQ.FT,"₹ 30.0 L
i"
326299_phase_5,VTP Leonara Building C and F,"1 BHK Apartment
30 L - 41 L",360 SQ.FT,"₹ 41.0 L
i"
326299_phase_5,VTP Leonara Building C and F,"2 BHK Apartment
52 L - 73 L",562 SQ.FT,"₹ 52.0 L
i"
326299_phase_5,VTP Leonara Building C and F,"2 BHK Apartment
52 L - 73 L",598 SQ.FT,"₹ 73.0 L
i"
326299_phase_5,VTP Leonara Building C and F,"3 BHK Apartment
76 L - 1.06 Cr",827 SQ.FT,"₹ 76.0 L
i"
326299_phase_5,VTP Leonara Building C and F,"3 BHK Apartment
76 L - 1.06 Cr",890 SQ.FT,"₹ 1.06 Cr
i"
326299_phase_6,VTP Leonara A and D Building,"2 BHK Apartment
66.25 L - 89.2 L",535 SQ.FT,"₹ 66.25 L
i"
326299_phase_6,VTP Leonara A and D Building,"2 BHK Apartment
66.25 L - 89.2 L",544 SQ.FT,"₹ 67.37 L
i"
326299_phase_6,VTP Leonara A and D Building,"2 BHK Apartment
66.25 L - 89.2 L",547 SQ.FT,"₹ 67.74 L
i"
326299_phase_6,VTP Leonara A and D Building,"2 BHK Apartment
66.25 L - 89.2 L",582 SQ.FT,"₹ 72.07 L
i"
326299_phase_6,VTP Leonara A and D Building,"2 BHK Apartment
66.25 L - 89.2 L",605 SQ.FT,"₹ 88.76 L
i"
326299_phase_6,VTP Leonara A and D Building,"2 BHK Apartment
66.25 L - 89.2 L",608 SQ.FT,"₹ 89.2 L
i"
326299_phase_6,VTP Leonara A and D Building,"3 BHK Apartment
1.01 Cr - 1.1 Cr",826 SQ.FT,"₹ 1.01 Cr
i"
326299_phase_6,VTP Leonara A and D Building,"3 BHK Apartment
1.01 Cr - 1.1 Cr",899 SQ.FT,"₹ 1.1 Cr
i"
326299_phase_7,VTP Leonara Building H,"1 RK Apartment
44.71 L - 45.02 L",429 SQ.FT,₹ 44.71 L
326299_phase_7,VTP Leonara Building H,"1 RK Apartment
44.71 L - 45.02 L",432 SQ.FT,₹ 45.02 L
326299_phase_7,VTP Leonara Building H,"1 BHK Apartment
35.33 L - 50.76 L",339 SQ.FT,₹ 35.33 L
326299_phase_7,VTP Leonara Building H,"1 BHK Apartment
35.33 L - 50.76 L",340 SQ.FT,₹ 35.43 L
326299_phase_7,VTP Leonara Building H,"1 BHK Apartment
35.33 L - 50.76 L",342 SQ.FT,₹ 35.64 L
326299_phase_7,VTP Leonara Building H,"1 BHK Apartment
35.33 L - 50.76 L",343 SQ.FT,₹ 35.75 L
326299_phase_7,VTP Leonara Building H,"1 BHK Apartment
35.33 L - 50.76 L",344 SQ.FT,₹ 35.85 L
326299_phase_7,VTP Leonara Building H,"1 BHK Apartment
35.33 L - 50.76 L",345 SQ.FT,₹ 35.96 L
326299_phase_7,VTP Leonara Building H,"1 BHK Apartment
35.33 L - 50.76 L",450 SQ.FT,₹ 46.9 L
326299_phase_7,VTP Leonara Building H,"1 BHK Apartment
35.33 L - 50.76 L",466 SQ.FT,₹ 48.57 L
326299_phase_7,VTP Leonara Building H,"1 BHK Apartment
35.33 L - 50.76 L",469 SQ.FT,₹ 48.88 L
326299_phase_7,VTP Leonara Building H,"1 BHK Apartment
35.33 L - 50.76 L",487 SQ.FT,₹ 50.76 L
326299_phase_8,VTP Leonara E Building,"2 BHK Apartment
52 L - 73 L",624 SQ.FT,"₹ 52.0 L
i"
326299_phase_8,VTP Leonara E Building,"2 BHK Apartment
52 L - 73 L",627 SQ.FT,"₹ 52.25 L
i"
326299_phase_8,VTP Leonara E Building,"2 BHK Apartment
52 L - 73 L",635 SQ.FT,"₹ 72.66 L
i"
326299_phase_8,VTP Leonara E Building,"2 BHK Apartment
52 L - 73 L",638 SQ.FT,"₹ 73.0 L
i"
385556,The Vue Residences,"3 BHK Apartment
1.35 Cr - 2.39 Cr",1500 SQ.FT,₹ 1.35 Cr
385556,The Vue Residences,"3 BHK Apartment
1.35 Cr - 2.39 Cr",1725 SQ.FT,₹ 1.55 Cr
385556,The Vue Residences,"3 BHK Apartment
1.35 Cr - 2.39 Cr",1925 SQ.FT,₹ 1.73 Cr
385556,The Vue Residences,"3 BHK Apartment
1.35 Cr - 2.39 Cr",2045 SQ.FT,₹ 1.84 Cr
385556,The Vue Residences,"3 BHK Apartment
1.35 Cr - 2.39 Cr",2145 SQ.FT,₹ 1.93 Cr
385556,The Vue Residences,"3 BHK Apartment
1.35 Cr - 2.39 Cr",2150 SQ.FT,₹ 1.93 Cr
385556,The Vue Residences,"3 BHK Apartment
1.35 Cr - 2.39 Cr",2165 SQ.FT,₹ 1.95 Cr
385556,The Vue Residences,"3 BHK Apartment
1.35 Cr - 2.39 Cr",2395 SQ.FT,₹ 2.16 Cr
385556,The Vue Residences,"3 BHK Apartment
1.35 Cr - 2.39 Cr",2490 SQ.FT,₹ 2.24 Cr
385556,The Vue Residences,"3 BHK Apartment
1.35 Cr - 2.39 Cr",2660 SQ.FT,₹ 2.39 Cr
385556,The Vue Residences,"4 BHK Apartment
3.6 Cr - 4.07 Cr",3510 SQ.FT,₹ 3.6 Cr
385556,The Vue Residences,"4 BHK Apartment
3.6 Cr - 4.07 Cr",3715 SQ.FT,₹ 3.81 Cr
385556,The Vue Residences,"4 BHK Apartment
3.6 Cr - 4.07 Cr",3735 SQ.FT,₹ 3.83 Cr
385556,The Vue Residences,"4 BHK Apartment
3.6 Cr - 4.07 Cr",3975 SQ.FT,₹ 4.07 Cr
385666,Som Boulevard,4 BHK Villa,3931 SQ.FT,Price on Request
385666,Som Boulevard,4 BHK Villa,4000 SQ.FT,₹ 4.95 Cr
385666,Som Boulevard,4 BHK Villa,4008 SQ.FT,Price on Request
385666,Som Boulevard,4 BHK Villa,4135 SQ.FT,Price on Request
385666,Som Boulevard,4 BHK Villa,5199 SQ.FT,Price on Request
385666,Som Boulevard,4 BHK Villa,5200 SQ.FT,Price on Request
385666,Som Boulevard,4 BHK Villa,5202 SQ.FT,Price on Request
385666,Som Boulevard,4 BHK Villa,5956 SQ.FT,Price on Request
389975,Godrej Horizon,"2 BHK Apartment
2.99 Cr - 3.95 Cr",627 SQ.FT,₹ 2.99 Cr
389975,Godrej Horizon,"2 BHK Apartment
2.99 Cr - 3.95 Cr",653.91 SQ.FT,₹ 3.12 Cr
389975,Godrej Horizon,"2 BHK Apartment
2.99 Cr - 3.95 Cr",658.86 SQ.FT,₹ 3.15 Cr
389975,Godrej Horizon,"2 BHK Apartment
2.99 Cr - 3.95 Cr",673.39 SQ.FT,₹ 3.21 Cr
389975,Godrej Horizon,"2 BHK Apartment
2.99 Cr - 3.95 Cr",674.14 SQ.FT,₹ 3.22 Cr
389975,Godrej Horizon,"2 BHK Apartment
2.99 Cr - 3.95 Cr",689 SQ.FT,₹ 3.29 Cr
389975,Godrej Horizon,"2 BHK Apartment
2.99 Cr - 3.95 Cr",735 SQ.FT,₹ 3.51 Cr
389975,Godrej Horizon,"2 BHK Apartment
2.99 Cr - 3.95 Cr",739 SQ.FT,₹ 3.53 Cr
389975,Godrej Horizon,"2 BHK Apartment
2.99 Cr - 3.95 Cr",776.94 SQ.FT,₹ 3.71 Cr
389975,Godrej Horizon,"2 BHK Apartment
2.99 Cr - 3.95 Cr",827.96 SQ.FT,₹ 3.95 Cr
389975,Godrej Horizon,"3 BHK Apartment
4.61 Cr - 7.05 Cr",965 SQ.FT,₹ 4.61 Cr
389975,Godrej Horizon,"3 BHK Apartment
4.61 Cr - 7.05 Cr",976.29 SQ.FT,₹ 4.66 Cr
389975,Godrej Horizon,"3 BHK Apartment
4.61 Cr - 7.05 Cr",977.69 SQ.FT,₹ 4.67 Cr
389975,Godrej Horizon,"3 BHK Apartment
4.61 Cr - 7.05 Cr",988.88 SQ.FT,₹ 4.72 Cr
389975,Godrej Horizon,"3 BHK Apartment
4.61 Cr - 7.05 Cr",1000.94 SQ.FT,₹ 4.78 Cr
389975,Godrej Horizon,"3 BHK Apartment
4.61 Cr - 7.05 Cr",1046 SQ.FT,₹ 4.99 Cr
389975,Godrej Horizon,"3 BHK Apartment
4.61 Cr - 7.05 Cr",1050 SQ.FT,₹ 5.01 Cr
389975,Godrej Horizon,"3 BHK Apartment
4.61 Cr - 7.05 Cr",1063 SQ.FT,₹ 5.07 Cr
389975,Godrej Horizon,"3 BHK Apartment
4.61 Cr - 7.05 Cr",1146.79 SQ.FT,₹ 5.47 Cr
389975,Godrej Horizon,"3 BHK Apartment
4.61 Cr - 7.05 Cr",1232 SQ.FT,₹ 5.88 Cr
389975,Godrej Horizon,"3 BHK Apartment
4.61 Cr - 7.05 Cr",1384.99 SQ.FT,₹ 6.61 Cr
389975,Godrej Horizon,"3 BHK Apartment
4.61 Cr - 7.05 Cr",1476.92 SQ.FT,₹ 7.05 Cr
401978,Aambesten Twin Celestial,"2 BHK Apartment
37.5 L - 38.27 L",776 SQ.FT,₹ 37.5 L
401978,Aambesten Twin Celestial,"2 BHK Apartment
37.5 L - 38.27 L",792 SQ.FT,₹ 38.27 L
401978,Aambesten Twin Celestial,"3 BHK Apartment
56.05 L - 76.54 L",1160 SQ.FT,₹ 56.05 L
401978,Aambesten Twin Celestial,"3 BHK Apartment
56.05 L - 76.54 L",1180 SQ.FT,₹ 57.02 L
401978,Aambesten Twin Celestial,"3 BHK Apartment
56.05 L - 76.54 L",1584 SQ.FT,₹ 76.54 L
410449,Prestige Park Grove,"1 BHK Apartment
96.7 L - 99.05 L",658 SQ.FT,₹ 96.7 L
410449,Prestige Park Grove,"1 BHK Apartment
96.7 L - 99.05 L",674 SQ.FT,₹ 99.05 L
410449,Prestige Park Grove,"2 BHK Apartment
1.57 Cr - 1.69 Cr",1067 SQ.FT,₹ 1.57 Cr
410449,Prestige Park Grove,"2 BHK Apartment
1.57 Cr - 1.69 Cr",1114 SQ.FT,₹ 1.64 Cr
410449,Prestige Park Grove,"2 BHK Apartment
1.57 Cr - 1.69 Cr",1150 SQ.FT,₹ 1.69 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1414 SQ.FT,₹ 2.08 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1428 SQ.FT,₹ 2.1 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1458 SQ.FT,₹ 2.14 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1460 SQ.FT,₹ 2.15 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1784 SQ.FT,₹ 2.62 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1800 SQ.FT,₹ 2.65 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1810 SQ.FT,₹ 2.66 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1820 SQ.FT,₹ 2.67 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1855 SQ.FT,₹ 2.73 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",1960 SQ.FT,₹ 2.88 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",2101 SQ.FT,₹ 3.09 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",2143 SQ.FT,₹ 3.15 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",2163 SQ.FT,₹ 3.18 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",2200 SQ.FT,₹ 3.23 Cr
410449,Prestige Park Grove,"3 BHK Apartment
2.08 Cr - 3.24 Cr",2204 SQ.FT,₹ 3.24 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",2369 SQ.FT,₹ 3.48 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",2451 SQ.FT,₹ 3.6 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",2530 SQ.FT,₹ 3.72 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",2660 SQ.FT,₹ 3.91 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",2758 SQ.FT,₹ 4.05 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",3677 SQ.FT,₹ 5.4 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",3739 SQ.FT,₹ 5.49 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",3793 SQ.FT,₹ 5.57 Cr
410449,Prestige Park Grove,"4 BHK Apartment
3.48 Cr - 5.67 Cr",3856 SQ.FT,₹ 5.67 Cr
410449,Prestige Park Grove,"4 BHK Villa
5.09 Cr - 6.13 Cr",3463 SQ.FT,₹ 5.09 Cr
410449,Prestige Park Grove,"4 BHK Villa
5.09 Cr - 6.13 Cr",4170 SQ.FT,₹ 6.13 Cr
416806,Basil Maximus,"1 BHK Apartment
57.75 L - 64.78 L",550 SQ.FT,₹ 57.75 L
416806,Basil Maximus,"1 BHK Apartment
57.75 L - 64.78 L",617 SQ.FT,₹ 64.79 L
416806,Basil Maximus,"2 BHK Apartment
74.97 L - 99.75 L",714 SQ.FT,₹ 74.97 L
416806,Basil Maximus,"2 BHK Apartment
74.97 L - 99.75 L",749 SQ.FT,₹ 78.65 L
416806,Basil Maximus,"2 BHK Apartment
74.97 L - 99.75 L",756 SQ.FT,₹ 79.38 L
416806,Basil Maximus,"2 BHK Apartment
74.97 L - 99.75 L",828 SQ.FT,₹ 86.94 L
416806,Basil Maximus,"2 BHK Apartment
74.97 L - 99.75 L",845 SQ.FT,₹ 88.73 L
416806,Basil Maximus,"2 BHK Apartment
74.97 L - 99.75 L",950 SQ.FT,₹ 99.75 L
416806,Basil Maximus,"3 BHK Apartment
1.07 Cr - 1.49 Cr",1021 SQ.FT,₹ 1.07 Cr
416806,Basil Maximus,"3 BHK Apartment
1.07 Cr - 1.49 Cr",1126 SQ.FT,₹ 1.18 Cr
416806,Basil Maximus,"3 BHK Apartment
1.07 Cr - 1.49 Cr",1195 SQ.FT,₹ 1.25 Cr
416806,Basil Maximus,"3 BHK Apartment
1.07 Cr - 1.49 Cr",1421 SQ.FT,₹ 1.49 Cr
416806,Basil Maximus,"4 BHK Apartment
1.39 Cr",1321 SQ.FT,₹ 1.39 Cr
418577,Superior Exotica,"2 BHK Apartment
1.81 Cr",767.04 SQ.FT,₹ 1.81 Cr
418577,Superior Exotica,"3 BHK Apartment
2.18 Cr",922.04 SQ.FT,₹ 2.18 Cr
419163,Kohinoor Viva Pixel Phase 2,"2 BHK Apartment
67.37 L - 73.16 L",696.22 SQ.FT,₹ 67.37 L
419163,Kohinoor Viva Pixel Phase 2,"2 BHK Apartment
67.37 L - 73.16 L",703.75 SQ.FT,₹ 68.1 L
419163,Kohinoor Viva Pixel Phase 2,"2 BHK Apartment
67.37 L - 73.16 L",717.1 SQ.FT,₹ 69.39 L
419163,Kohinoor Viva Pixel Phase 2,"2 BHK Apartment
67.37 L - 73.16 L",717.85 SQ.FT,₹ 69.47 L
419163,Kohinoor Viva Pixel Phase 2,"2 BHK Apartment
67.37 L - 73.16 L",756.06 SQ.FT,₹ 73.16 L
419163,Kohinoor Viva Pixel Phase 2,"3 BHK Apartment
76.15 L - 92.96 L",786.95 SQ.FT,₹ 76.15 L
419163,Kohinoor Viva Pixel Phase 2,"3 BHK Apartment
76.15 L - 92.96 L",882.65 SQ.FT,₹ 85.41 L
419163,Kohinoor Viva Pixel Phase 2,"3 BHK Apartment
76.15 L - 92.96 L",948.2 SQ.FT,₹ 91.76 L
419163,Kohinoor Viva Pixel Phase 2,"3 BHK Apartment
76.15 L - 92.96 L",960.58 SQ.FT,₹ 92.96 L
438068,Majestic Exotica,"1 BHK Apartment
67.44 L - 68.85 L",720 SQ.FT,₹ 67.44 L
438068,Majestic Exotica,"1 BHK Apartment
67.44 L - 68.85 L",735 SQ.FT,₹ 68.85 L
438068,Majestic Exotica,"2 BHK Apartment
87.58 L - 1.17 Cr",935 SQ.FT,₹ 87.58 L
438068,Majestic Exotica,"2 BHK Apartment
87.58 L - 1.17 Cr",940 SQ.FT,₹ 88.05 L
438068,Majestic Exotica,"2 BHK Apartment
87.58 L - 1.17 Cr",950 SQ.FT,₹ 88.99 L
438068,Majestic Exotica,"2 BHK Apartment
87.58 L - 1.17 Cr",1075 SQ.FT,₹ 1.01 Cr
438068,Majestic Exotica,"2 BHK Apartment
87.58 L - 1.17 Cr",1115 SQ.FT,₹ 1.04 Cr
438068,Majestic Exotica,"2 BHK Apartment
87.58 L - 1.17 Cr",1130 SQ.FT,₹ 1.06 Cr
438068,Majestic Exotica,"2 BHK Apartment
87.58 L - 1.17 Cr",1245 SQ.FT,₹ 1.17 Cr
438068,Majestic Exotica,"3 BHK Apartment
1.49 Cr - 1.59 Cr",1595 SQ.FT,₹ 1.49 Cr
438068,Majestic Exotica,"3 BHK Apartment
1.49 Cr - 1.59 Cr",1695 SQ.FT,₹ 1.59 Cr
10412,Purvanchal Royal City Phase 2,"3 BHK Apartment
1.77 Cr - 2.04 Cr",1107 SQ.FT,"₹ 1.77 Cr
i"
10412,Purvanchal Royal City Phase 2,"3 BHK Apartment
1.77 Cr - 2.04 Cr",1117 SQ.FT,"₹ 1.79 Cr
i"
10412,Purvanchal Royal City Phase 2,"3 BHK Apartment
1.77 Cr - 2.04 Cr",1272 SQ.FT,"₹ 2.04 Cr
i"
371185,Divine Palm Spring,"1 BHK Apartment
40.08 L - 42 L",354 SQ.FT,₹ 40.08 L
371185,Divine Palm Spring,"1 BHK Apartment
40.08 L - 42 L",360 SQ.FT,₹ 40.5 L
371185,Divine Palm Spring,"1 BHK Apartment
40.08 L - 42 L",363 SQ.FT,₹ 41.15 L
371185,Divine Palm Spring,"1 BHK Apartment
40.08 L - 42 L",365 SQ.FT,₹ 41.2 L
371185,Divine Palm Spring,"1 BHK Apartment
40.08 L - 42 L",407 SQ.FT,₹ 41.7 L
371185,Divine Palm Spring,"1 BHK Apartment
40.08 L - 42 L",411 SQ.FT,₹ 42.0 L
371185,Divine Palm Spring,"2 BHK Apartment
46.77 L - 60.01 L",433 SQ.FT,₹ 46.77 L
371185,Divine Palm Spring,"2 BHK Apartment
46.77 L - 60.01 L",471 SQ.FT,₹ 52.5 L
371185,Divine Palm Spring,"2 BHK Apartment
46.77 L - 60.01 L",476 SQ.FT,₹ 53.1 L
371185,Divine Palm Spring,"2 BHK Apartment
46.77 L - 60.01 L",499 SQ.FT,₹ 54.1 L
371185,Divine Palm Spring,"2 BHK Apartment
46.77 L - 60.01 L",503 SQ.FT,₹ 56.1 L
371185,Divine Palm Spring,"2 BHK Apartment
46.77 L - 60.01 L",513 SQ.FT,₹ 57.2 L
371185,Divine Palm Spring,"2 BHK Apartment
46.77 L - 60.01 L",526 SQ.FT,₹ 58.3 L
371185,Divine Palm Spring,"2 BHK Apartment
46.77 L - 60.01 L",502 SQ.FT,₹ 59.82 L
371185,Divine Palm Spring,"2 BHK Apartment
46.77 L - 60.01 L",533 SQ.FT,₹ 60.01 L
371185_phase_1,Divine Palm Springs Phase 1,"1 BHK Apartment
40.08 L - 42 L",354 SQ.FT,₹ 40.08 L
371185_phase_1,Divine Palm Springs Phase 1,"1 BHK Apartment
40.08 L - 42 L",360 SQ.FT,₹ 40.5 L
371185_phase_1,Divine Palm Springs Phase 1,"1 BHK Apartment
40.08 L - 42 L",363 SQ.FT,₹ 41.15 L
371185_phase_1,Divine Palm Springs Phase 1,"1 BHK Apartment
40.08 L - 42 L",365 SQ.FT,₹ 41.2 L
371185_phase_1,Divine Palm Springs Phase 1,"1 BHK Apartment
40.08 L - 42 L",407 SQ.FT,₹ 41.7 L
371185_phase_1,Divine Palm Springs Phase 1,"1 BHK Apartment
40.08 L - 42 L",411 SQ.FT,₹ 42.0 L
371185_phase_1,Divine Palm Springs Phase 1,"2 BHK Apartment
46.77 L - 60.01 L",433 SQ.FT,₹ 46.77 L
371185_phase_1,Divine Palm Springs Phase 1,"2 BHK Apartment
46.77 L - 60.01 L",471 SQ.FT,₹ 52.5 L
371185_phase_1,Divine Palm Springs Phase 1,"2 BHK Apartment
46.77 L - 60.01 L",476 SQ.FT,₹ 53.1 L
371185_phase_1,Divine Palm Springs Phase 1,"2 BHK Apartment
46.77 L - 60.01 L",499 SQ.FT,₹ 54.1 L
371185_phase_1,Divine Palm Springs Phase 1,"2 BHK Apartment
46.77 L - 60.01 L",503 SQ.FT,₹ 56.1 L
371185_phase_1,Divine Palm Springs Phase 1,"2 BHK Apartment
46.77 L - 60.01 L",513 SQ.FT,₹ 57.2 L
371185_phase_1,Divine Palm Springs Phase 1,"2 BHK Apartment
46.77 L - 60.01 L",526 SQ.FT,₹ 58.3 L
371185_phase_1,Divine Palm Springs Phase 1,"2 BHK Apartment
46.77 L - 60.01 L",502 SQ.FT,₹ 59.82 L
371185_phase_1,Divine Palm Springs Phase 1,"2 BHK Apartment
46.77 L - 60.01 L",533 SQ.FT,₹ 60.01 L
382172,Sukhwani Kingsley,"1 BHK Apartment
50.43 L - 55.8 L",488 SQ.FT,₹ 50.43 L
382172,Sukhwani Kingsley,"1 BHK Apartment
50.43 L - 55.8 L",492 SQ.FT,₹ 50.84 L
382172,Sukhwani Kingsley,"1 BHK Apartment
50.43 L - 55.8 L",504 SQ.FT,₹ 52.08 L
382172,Sukhwani Kingsley,"1 BHK Apartment
50.43 L - 55.8 L",540 SQ.FT,₹ 55.8 L
382172,Sukhwani Kingsley,"2 BHK Apartment
67.16 L - 74.81 L",650 SQ.FT,₹ 67.16 L
382172,Sukhwani Kingsley,"2 BHK Apartment
67.16 L - 74.81 L",652 SQ.FT,₹ 67.37 L
382172,Sukhwani Kingsley,"2 BHK Apartment
67.16 L - 74.81 L",653 SQ.FT,₹ 67.47 L
382172,Sukhwani Kingsley,"2 BHK Apartment
67.16 L - 74.81 L",655 SQ.FT,₹ 67.68 L
382172,Sukhwani Kingsley,"2 BHK Apartment
67.16 L - 74.81 L",661 SQ.FT,₹ 68.3 L
382172,Sukhwani Kingsley,"2 BHK Apartment
67.16 L - 74.81 L",667 SQ.FT,₹ 68.92 L
382172,Sukhwani Kingsley,"2 BHK Apartment
67.16 L - 74.81 L",703 SQ.FT,₹ 72.64 L
382172,Sukhwani Kingsley,"2 BHK Apartment
67.16 L - 74.81 L",704 SQ.FT,₹ 72.74 L
382172,Sukhwani Kingsley,"2 BHK Apartment
67.16 L - 74.81 L",705 SQ.FT,₹ 72.85 L
382172,Sukhwani Kingsley,"2 BHK Apartment
67.16 L - 74.81 L",706 SQ.FT,₹ 72.95 L
382172,Sukhwani Kingsley,"2 BHK Apartment
67.16 L - 74.81 L",724 SQ.FT,₹ 74.81 L
